topic,action,path,reason
Jeff Dean,create_planned,/home/dan/wealtheow/Topic Notes/Jeff Dean.md,missing file in vault
Jeffrey Casello,instantiated,/home/dan/wealtheow/Topic Notes/Jeffrey Casello.md,filename exists in vault
Jeffrey Epstein,create_planned,/home/dan/wealtheow/Topic Notes/Jeffrey Epstein.md,missing file in vault
Jenet Erickson,create_planned,/home/dan/wealtheow/Topic Notes/Jenet Erickson.md,missing file in vault
Jennie Erin Smith,create_planned,/home/dan/wealtheow/Topic Notes/Jennie Erin Smith.md,missing file in vault
Jennifer Otto,instantiated,/home/dan/wealtheow/Topic Notes/Jennifer Otto.md,filename exists in vault
Jenny Byrne,instantiated,/home/dan/wealtheow/Topic Notes/Jenny Byrne.md,filename exists in vault
Jerry Ciccoritti,instantiated,/home/dan/wealtheow/Topic Notes/Jerry Ciccoritti.md,filename exists in vault
Jessica Grose,create_planned,/home/dan/wealtheow/Topic Notes/Jessica Grose.md,missing file in vault
jet engine fatalities,create_planned,/home/dan/wealtheow/Topic Notes/jet engine fatalities.md,missing file in vault
jet engine incidents,create_planned,/home/dan/wealtheow/Topic Notes/jet engine incidents.md,missing file in vault
Jewish Communities,create_planned,/home/dan/wealtheow/Topic Notes/Jewish Communities.md,missing file in vault
Jhar (African language),instantiated,/home/dan/wealtheow/Topic Notes/Jhar (African language).md,filename exists in vault
Jill Lepore,create_planned,/home/dan/wealtheow/Topic Notes/Jill Lepore.md,missing file in vault
Jim Crow,create_planned,/home/dan/wealtheow/Topic Notes/Jim Crow.md,missing file in vault
Jim Jones,instantiated,/home/dan/wealtheow/Topic Notes/Jim Jones.md,filename exists in vault
Jim Mattis,create_planned,/home/dan/wealtheow/Topic Notes/Jim Mattis.md,missing file in vault
Jim McCarthy,create_planned,/home/dan/wealtheow/Topic Notes/Jim McCarthy.md,missing file in vault
Jimmy Carter,instantiated,/home/dan/wealtheow/Topic Notes/Jimmy Carter.md,filename exists in vault
Jimmy Cliff,create_planned,/home/dan/wealtheow/Topic Notes/Jimmy Cliff.md,missing file in vault
Jimmy Kimmel,create_planned,/home/dan/wealtheow/Topic Notes/Jimmy Kimmel.md,missing file in vault
Jingxingu Hotel,create_planned,/home/dan/wealtheow/Topic Notes/Jingxingu Hotel.md,missing file in vault
Joachim Camerarius,create_planned,/home/dan/wealtheow/Topic Notes/Joachim Camerarius.md,missing file in vault
Joan C. Williams,create_planned,/home/dan/wealtheow/Topic Notes/Joan C. Williams.md,missing file in vault
job displacement,create_planned,/home/dan/wealtheow/Topic Notes/job displacement.md,missing file in vault
Job Loss,instantiated,/home/dan/wealtheow/Topic Notes/Job Loss.md,filename exists in vault
job market,create_planned,/home/dan/wealtheow/Topic Notes/job market.md,missing file in vault
job replacement,create_planned,/home/dan/wealtheow/Topic Notes/job replacement.md,missing file in vault
jobs,create_planned,/home/dan/wealtheow/Topic Notes/jobs.md,missing file in vault
Jobs Strategy,create_planned,/home/dan/wealtheow/Topic Notes/Jobs Strategy.md,missing file in vault
Joe Biden,create_planned,/home/dan/wealtheow/Topic Notes/Joe Biden.md,missing file in vault
Joe Castaldo,create_planned,/home/dan/wealtheow/Topic Notes/Joe Castaldo.md,missing file in vault
Joe Mantegna,create_planned,/home/dan/wealtheow/Topic Notes/Joe Mantegna.md,missing file in vault
Johan Galtung,instantiated,/home/dan/wealtheow/Topic Notes/Johan Galtung.md,filename exists in vault
John Badalamenti,create_planned,/home/dan/wealtheow/Topic Notes/John Badalamenti.md,missing file in vault
John Carpenter,create_planned,/home/dan/wealtheow/Topic Notes/John Carpenter.md,missing file in vault
John Cleese,create_planned,/home/dan/wealtheow/Topic Notes/John Cleese.md,missing file in vault
John Dickenson,create_planned,/home/dan/wealtheow/Topic Notes/John Dickenson.md,missing file in vault
John Gallagher,create_planned,/home/dan/wealtheow/Topic Notes/John Gallagher.md,missing file in vault
John McWhorter,instantiated,/home/dan/wealtheow/Topic Notes/John McWhorter.md,filename exists in vault
John Paul II,instantiated,/home/dan/wealtheow/Topic Notes/John Paul II.md,filename exists in vault
John Roberts,create_planned,/home/dan/wealtheow/Topic Notes/John Roberts.md,missing file in vault
John Ruskin,create_planned,/home/dan/wealtheow/Topic Notes/John Ruskin.md,missing file in vault
jones1982SlumberPartyMassacre,instantiated,/home/dan/wealtheow/.trash/jones1982SlumberPartyMassacre.md,filename exists in vault
Jonestown,create_planned,/home/dan/wealtheow/Topic Notes/Jonestown.md,missing file in vault
Jordan Peterson,instantiated,/home/dan/wealtheow/Topic Notes/Jordan Peterson.md,filename exists in vault
Jordan training camps,create_planned,/home/dan/wealtheow/Topic Notes/Jordan training camps.md,missing file in vault
Jorge Luis Borges,instantiated,/home/dan/wealtheow/Topic Notes/Jorge Luis Borges.md,filename exists in vault
Joseph Campbell,create_planned,/home/dan/wealtheow/Topic Notes/Joseph Campbell.md,missing file in vault
Joseph Luders,create_planned,/home/dan/wealtheow/Topic Notes/Joseph Luders.md,missing file in vault
Joseph Price,instantiated,/home/dan/wealtheow/Topic Notes/Joseph Price.md,filename exists in vault
Joseph Pulitzer,create_planned,/home/dan/wealtheow/Topic Notes/Joseph Pulitzer.md,missing file in vault
Josephine Tabiri,instantiated,/home/dan/wealtheow/University/Josephine Tabiri.md,filename exists in vault
Joshua A. Tucker,instantiated,/home/dan/wealtheow/Topic Notes/Joshua A. Tucker.md,filename exists in vault
Joshua Haldeman,create_planned,/home/dan/wealtheow/Topic Notes/Joshua Haldeman.md,missing file in vault
Joshua Rhee,instantiated,/home/dan/wealtheow/Topic Notes/Joshua Rhee.md,filename exists in vault
Joshua Rothman,create_planned,/home/dan/wealtheow/Topic Notes/Joshua Rothman.md,missing file in vault
Journalism,create_planned,/home/dan/wealtheow/Topic Notes/Journalism.md,missing file in vault
journalism history,create_planned,/home/dan/wealtheow/Topic Notes/journalism history.md,missing file in vault
Judicial Activism,create_planned,/home/dan/wealtheow/Topic Notes/Judicial Activism.md,missing file in vault
judicial decision-making,create_planned,/home/dan/wealtheow/Topic Notes/judicial decision-making.md,missing file in vault
Judicial Defiance,create_planned,/home/dan/wealtheow/Topic Notes/Judicial Defiance.md,missing file in vault
judicial ethics,create_planned,/home/dan/wealtheow/Topic Notes/judicial ethics.md,missing file in vault
Judicial Hierarchy,create_planned,/home/dan/wealtheow/Topic Notes/Judicial Hierarchy.md,missing file in vault
Judicial interpretation,create_planned,/home/dan/wealtheow/Topic Notes/Judicial interpretation.md,missing file in vault
Judicial Review,create_planned,/home/dan/wealtheow/Topic Notes/Judicial Review.md,missing file in vault
Judicial Supremacy,create_planned,/home/dan/wealtheow/Topic Notes/Judicial Supremacy.md,missing file in vault
Judiciary,create_planned,/home/dan/wealtheow/Topic Notes/Judiciary.md,missing file in vault
Judith Butler,create_planned,/home/dan/wealtheow/Topic Notes/Judith Butler.md,missing file in vault
Julio Cortázar,create_planned,/home/dan/wealtheow/Topic Notes/Julio Cortázar.md,missing file in vault
June 2020,create_planned,/home/dan/wealtheow/Topic Notes/June 2020.md,missing file in vault
June 2022,create_planned,/home/dan/wealtheow/Topic Notes/June 2022.md,missing file in vault
Junior Workers,create_planned,/home/dan/wealtheow/Topic Notes/Junior Workers.md,missing file in vault
Junk Bonds,instantiated,/home/dan/wealtheow/Topic Notes/Junk Bonds.md,filename exists in vault
Justice,create_planned,/home/dan/wealtheow/Topic Notes/Justice.md,missing file in vault
Justice Department oversight,create_planned,/home/dan/wealtheow/Topic Notes/Justice Department oversight.md,missing file in vault
Justin Driver,create_planned,/home/dan/wealtheow/Topic Notes/Justin Driver.md,missing file in vault
Justin Timberlake,create_planned,/home/dan/wealtheow/Topic Notes/Justin Timberlake.md,missing file in vault
Justin Trudeau,instantiated,/home/dan/wealtheow/Topic Notes/Justin Trudeau.md,filename exists in vault
Justus Möser,create_planned,/home/dan/wealtheow/Topic Notes/Justus Möser.md,missing file in vault
K. L. Knudsen,instantiated,/home/dan/wealtheow/Topic Notes/K. L. Knudsen.md,filename exists in vault
Kakali Bhattacharya,instantiated,/home/dan/wealtheow/Topic Notes/Kakali Bhattacharya.md,filename exists in vault
Kalven Report,create_planned,/home/dan/wealtheow/Topic Notes/Kalven Report.md,missing file in vault
Kanerva,create_planned,/home/dan/wealtheow/Topic Notes/Kanerva.md,missing file in vault
Kara Solar,create_planned,/home/dan/wealtheow/Topic Notes/Kara Solar.md,missing file in vault
Karen Attiah,instantiated,/home/dan/wealtheow/Topic Notes/Karen Attiah.md,filename exists in vault
Karen Fields,instantiated,/home/dan/wealtheow/Topic Notes/Karen Fields.md,filename exists in vault
Karen Kelsky,create_planned,/home/dan/wealtheow/Topic Notes/Karen Kelsky.md,missing file in vault
Karen L. Kramer,create_planned,/home/dan/wealtheow/Topic Notes/Karen L. Kramer.md,missing file in vault
Karl Jaspers,create_planned,/home/dan/wealtheow/Topic Notes/Karl Jaspers.md,missing file in vault
Karl Popper,instantiated,/home/dan/wealtheow/Topic Notes/Karl Popper.md,filename exists in vault
Kate Finegan,instantiated,/home/dan/wealtheow/Topic Notes/Kate Finegan.md,filename exists in vault
Kate Golembiewski,create_planned,/home/dan/wealtheow/Topic Notes/Kate Golembiewski.md,missing file in vault
Kate Taylor,instantiated,/home/dan/wealtheow/Topic Notes/Kate Taylor.md,filename exists in vault
Katharine Birbalsingh,create_planned,/home/dan/wealtheow/Topic Notes/Katharine Birbalsingh.md,missing file in vault
Keir Starmer,create_planned,/home/dan/wealtheow/Topic Notes/Keir Starmer.md,missing file in vault
Keith M. Kendrick,instantiated,/home/dan/wealtheow/Topic Notes/Keith M. Kendrick.md,filename exists in vault
Keith Petty Analysis,create_planned,/home/dan/wealtheow/Topic Notes/Keith Petty Analysis.md,missing file in vault
Keith Starmer,create_planned,/home/dan/wealtheow/Topic Notes/Keith Starmer.md,missing file in vault
Kent,create_planned,/home/dan/wealtheow/Topic Notes/Kent.md,missing file in vault
Keon West,instantiated,/home/dan/wealtheow/Topic Notes/Keon West.md,filename exists in vault
KerryAnn O'Meara,create_planned,/home/dan/wealtheow/Topic Notes/KerryAnn O'Meara.md,missing file in vault
Kevin Mcgeough,instantiated,/home/dan/wealtheow/Topic Notes/Kevin Mcgeough.md,filename exists in vault
Kevin Roberts,create_planned,/home/dan/wealtheow/Topic Notes/Kevin Roberts.md,missing file in vault
Kevin Williamson,create_planned,/home/dan/wealtheow/Topic Notes/Kevin Williamson.md,missing file in vault
Kevin Yin,create_planned,/home/dan/wealtheow/Topic Notes/Kevin Yin.md,missing file in vault
Keynesianism,create_planned,/home/dan/wealtheow/Topic Notes/Keynesianism.md,missing file in vault
keynote,create_planned,/home/dan/wealtheow/Topic Notes/keynote.md,missing file in vault
Khmer Rouge,create_planned,/home/dan/wealtheow/Topic Notes/Khmer Rouge.md,missing file in vault
Kilowatt,create_planned,/home/dan/wealtheow/Topic Notes/Kilowatt.md,missing file in vault
Kim Philby,instantiated,/home/dan/wealtheow/Topic Notes/Kim Philby.md,filename exists in vault
King Cnut,create_planned,/home/dan/wealtheow/Topic Notes/King Cnut.md,missing file in vault
King of the Hill,create_planned,/home/dan/wealtheow/Topic Notes/King of the Hill.md,missing file in vault
King Æthelberht,create_planned,/home/dan/wealtheow/Topic Notes/King Æthelberht.md,missing file in vault
Kingsley Amis,instantiated,/home/dan/wealtheow/Topic Notes/Kingsley Amis.md,filename exists in vault
Kinnon R. MacKinnon,create_planned,/home/dan/wealtheow/Topic Notes/Kinnon R. MacKinnon.md,missing file in vault
Kinship systems,create_planned,/home/dan/wealtheow/Topic Notes/Kinship systems.md,missing file in vault
Kirandeep Kaur,instantiated,/home/dan/wealtheow/University/Kirandeep Kaur.md,filename exists in vault
Kirsten Hillman,create_planned,/home/dan/wealtheow/Topic Notes/Kirsten Hillman.md,missing file in vault
Kisho Kurokawa,create_planned,/home/dan/wealtheow/Topic Notes/Kisho Kurokawa.md,missing file in vault
KLM,create_planned,/home/dan/wealtheow/Topic Notes/KLM.md,missing file in vault
"Knowledge and Power - The International Struggle for Academic Freedom, CAUT and Educational International Academic Freedom Conference. February 7-8, 2025",instantiated,"/home/dan/wealtheow/Topic Notes/Knowledge and Power - The International Struggle for Academic Freedom, CAUT and Educational International Academic Freedom Conference. February 7-8, 2025.md",filename exists in vault
Knowledge and Power Conference,create_planned,/home/dan/wealtheow/Topic Notes/Knowledge and Power Conference.md,missing file in vault
Knowledge economy,create_planned,/home/dan/wealtheow/Topic Notes/Knowledge economy.md,missing file in vault
Knowledge Management,create_planned,/home/dan/wealtheow/Topic Notes/Knowledge Management.md,missing file in vault
knowledge management,create_planned,/home/dan/wealtheow/Topic Notes/knowledge management.md,missing file in vault
Knowledge Suppression,create_planned,/home/dan/wealtheow/Topic Notes/Knowledge Suppression.md,missing file in vault
knowledge work,create_planned,/home/dan/wealtheow/Topic Notes/knowledge work.md,missing file in vault
